"","TeamNameBat","Team_Batting","Season","Match_id","Innings_No","venueGround","venueCity","winner","TeamNameBowl","Team_Bowling","TeamBattingWon","EOIOver","EOIBall","EOIRuns","EOIWkts","EOIRunRate","Over4","Over4Ball","Over4Runs","Over4Wkts","Over4RunRate","Over6","Over6Ball","Over6Runs","Over6Wkts","Over6RunRate","Over8","Over8Ball","Over8Runs","Over8Wkts","Over8RunRate","Over10","Over10Ball","Over10Runs","Over10Wkts","Over10RunRate","Over12","Over12Ball","Over12Runs","Over12Wkts","Over12RunRate","Over15","Over15Ball","Over15Runs","Over15Wkts","Over15RunRate","Over17","Over17Ball","Over17Runs","Over17Wkts","Over17RunRate","Over20","Over20Ball","Over20Runs","Over20Wkts","Over20RunRate"
"646","Kolkata Knight Riders","1",2015,829770,2,"MA Chidambaram Stadium, Chepauk","Chennai","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,6,132,9,6.6,4,6,42,1,10.5,6,6,54,2,9,8,6,64,3,8,10,6,70,3,7,12,6,76,3,6.33,15,6,90,4,6,17,6,101,6,5.94,20,6,132,9,6.6
"647","Kolkata Knight Riders","1",2015,829786,1,"Eden Gardens","Kolkata","Kolkata Knight Riders","Sunrisers Hyderabad","11","TRUE",20,6,167,7,8.35,4,6,36,0,9,6,6,55,0,9.17,8,6,68,1,8.5,10,6,77,1,7.7,12,6,86,3,7.17,15,6,111,5,7.4,17,6,132,5,7.76,20,6,167,7,8.35
"648","Kolkata Knight Riders","1",2015,829796,2,"Eden Gardens","Kolkata","Kolkata Knight Riders","Kings XI Punjab","4","TRUE",20,5,184,9,9.2,4,6,40,1,10,6,6,57,1,9.5,8,6,66,2,8.25,10,6,74,3,7.4,12,6,86,4,7.17,15,6,136,5,9.07,17,6,160,6,9.41,20,5,184,9,9.2
"649","Kolkata Knight Riders","1",2015,829810,2,"Wankhede Stadium","Mumbai","Mumbai Indians","Mumbai Indians","7","FALSE",20,7,166,7,8.3,4,6,29,0,7.25,6,7,50,2,8.33,8,8,58,2,7.25,10,6,74,2,7.4,12,6,96,3,8,15,6,122,4,8.13,17,6,144,5,8.47,20,7,166,7,8.3
"650","Kolkata Knight Riders","1",2015,829816,2,"Brabourne Stadium","Mumbai","Rajasthan Royals","Rajasthan Royals","5","FALSE",20,6,190,9,9.5,4,7,36,2,9,6,7,53,2,8.83,8,6,77,2,9.62,10,6,97,3,9.7,12,6,116,3,9.67,15,6,144,5,9.6,17,8,157,7,9.24,20,6,190,9,9.5
"651","Kolkata Knight Riders","1",2016,980908,2,"Eden Gardens","Kolkata","Kolkata Knight Riders","Delhi Daredevils","6","TRUE",15,2,99,1,6.6,4,7,36,0,9,6,6,47,0,7.83,8,6,53,0,6.62,10,7,69,1,6.9,12,6,82,1,6.83,15,2,99,1,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","Kolkata Knight Riders","1",2016,980914,1,"Eden Gardens","Kolkata","Mumbai Indians","Mumbai Indians","7","FALSE",20,6,187,5,9.35,4,6,22,1,5.5,6,6,40,1,6.67,8,6,58,1,7.25,10,6,81,1,8.1,12,7,108,1,9,15,7,138,2,9.2,17,6,163,2,9.59,20,6,187,5,9.35
"653","Kolkata Knight Riders","1",2016,980920,2,"Rajiv Gandhi International Stadium, Uppal","Hyderabad","Kolkata Knight Riders","Sunrisers Hyderabad","11","TRUE",19,2,146,2,7.68,4,6,25,0,6.25,6,6,36,0,6,8,6,50,0,6.25,10,7,72,0,7.2,12,7,91,0,7.58,15,6,112,2,7.47,17,6,128,2,7.53,NA,NA,NA,NA,NA
"654","Kolkata Knight Riders","1",2016,980930,2,"Punjab Cricket Association IS Bindra Stadium, Mohali","Chandigarh","Kolkata Knight Riders","Kings XI Punjab","4","TRUE",18,1,141,4,7.83,4,6,44,0,11,6,6,65,0,10.83,8,6,80,0,10,10,6,93,1,9.3,12,6,107,2,8.92,15,6,117,3,7.8,17,7,137,4,8.06,NA,NA,NA,NA,NA
"655","Kolkata Knight Riders","1",2016,980944,2,"Maharashtra Cricket Association Stadium","Pune","Kolkata Knight Riders","Rising Pune Supergiants","12","TRUE",20,3,162,8,8.1,4,8,42,2,10.5,6,7,59,2,9.83,8,6,68,3,8.5,10,6,78,3,7.8,12,6,89,3,7.42,15,6,114,4,7.6,17,7,136,5,8,20,3,162,8,8.1
"656","Kolkata Knight Riders","1",2016,980952,1,"Wankhede Stadium","Mumbai","Mumbai Indians","Mumbai Indians","7","FALSE",20,6,174,5,8.7,4,6,38,0,9.5,6,6,59,0,9.83,8,6,71,1,8.88,10,6,87,2,8.7,12,6,101,2,8.42,15,6,126,3,8.4,17,6,143,4,8.41,20,6,174,5,8.7
"657","Kolkata Knight Riders","1",2016,980956,2,"Feroz Shah Kotla","Delhi","Delhi Daredevils","Delhi Daredevils","6","FALSE",19,4,159,10,8.37,4,6,28,1,7,6,6,43,2,7.17,8,6,59,3,7.38,10,8,88,3,8.8,12,6,99,4,8.25,15,8,127,5,8.47,17,6,151,6,8.88,NA,NA,NA,NA,NA
"658","Kolkata Knight Riders","1",2016,980964,2,"M Chinnaswamy Stadium","Bangalore","Kolkata Knight Riders","Royal Challengers Bangalore","2","TRUE",20,1,189,5,9.45,4,6,32,1,8,6,6,37,2,6.17,8,8,59,2,7.38,10,6,69,3,6.9,12,7,84,4,7,15,6,123,4,8.2,17,6,163,4,9.59,20,1,189,5,9.45
"659","Kolkata Knight Riders","1",2016,980968,1,"Eden Gardens","Kolkata","Kolkata Knight Riders","Kings XI Punjab","4","TRUE",20,6,164,3,8.2,4,6,30,0,7.5,6,6,40,0,6.67,8,6,51,0,6.38,10,6,74,0,7.4,12,6,89,0,7.42,15,6,121,1,8.07,17,6,138,2,8.12,20,6,164,3,8.2
"660","Kolkata Knight Riders","1",2016,980980,1,"Eden Gardens","Kolkata","Gujarat Lions","Gujarat Lions","13","FALSE",20,7,158,4,7.9,4,6,21,3,5.25,6,6,28,4,4.67,8,7,41,4,5.12,10,6,57,4,5.7,12,6,74,4,6.17,15,6,98,4,6.53,17,7,119,4,7,20,7,158,4,7.9
"661","Kolkata Knight Riders","1",2016,981000,1,"Eden Gardens","Kolkata","Royal Challengers Bangalore","Royal Challengers Bangalore","2","FALSE",20,7,183,5,9.15,4,6,33,1,8.25,6,6,51,1,8.5,8,6,74,1,9.25,10,6,87,1,8.7,12,6,100,2,8.33,15,6,124,4,8.27,17,6,145,5,8.53,20,7,183,5,9.15
"662","Kolkata Knight Riders","1",2016,981006,1,"Green Park","Kanpur","Gujarat Lions","Gujarat Lions","13","FALSE",20,6,124,8,6.2,4,6,34,1,8.5,6,7,44,2,7.33,8,6,49,3,6.12,10,6,55,4,5.5,12,6,61,5,5.08,15,6,83,5,5.53,17,6,103,6,6.06,20,6,124,8,6.2
"663","Kolkata Knight Riders","1",2016,981014,1,"Eden Gardens","Kolkata","Kolkata Knight Riders","Sunrisers Hyderabad","11","TRUE",20,6,171,6,8.55,4,6,34,1,8.5,6,6,48,2,8,8,6,63,3,7.88,10,6,85,3,8.5,12,6,97,3,8.08,15,7,141,3,9.4,17,6,155,5,9.12,20,6,171,6,8.55
"664","Kolkata Knight Riders","1",2016,981020,2,"Feroz Shah Kotla","Delhi","Sunrisers Hyderabad","Sunrisers Hyderabad","11","FALSE",20,6,140,8,7,4,6,34,1,8.5,6,6,46,1,7.67,8,6,56,2,7,10,6,66,3,6.6,12,6,81,4,6.75,15,6,110,4,7.33,17,6,124,5,7.29,20,6,140,8,7
"665","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082593,2,"Saurashtra Cricket Association Stadium","Rajkot","Kolkata Knight Riders","Gujarat Lions","Gujarat Lions","TRUE",15,7,184,0,12.27,4,6,46,0,11.5,6,6,73,0,12.17,8,6,103,0,12.88,10,6,116,0,11.6,12,8,147,0,12.25,15,7,184,0,12.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082597,1,"Wankhede Stadium","Mumbai","Mumbai Indians","Mumbai Indians","Mumbai Indians","FALSE",20,8,178,7,8.9,4,6,44,0,11,6,8,59,2,9.83,8,6,67,3,8.38,10,6,79,3,7.9,12,6,89,4,7.42,15,6,117,4,7.8,17,6,136,5,8,20,8,178,7,8.9
"667","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082601,2,"Eden Gardens","Kolkata","Kolkata Knight Riders","Kings XI Punjab","Kings XI Punjab","TRUE",17,3,171,2,10.06,4,6,42,0,10.5,6,6,76,1,12.67,8,6,99,1,12.38,10,6,116,2,11.6,12,6,128,2,10.67,15,6,157,2,10.47,17,3,171,2,10.06,NA,NA,NA,NA,NA
"668","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082604,1,"Eden Gardens","Kolkata","Kolkata Knight Riders","Sunrisers Hyderabad","Sunrisers Hyderabad","TRUE",20,6,172,6,8.6,4,7,20,1,5,6,6,40,2,6.67,8,6,53,2,6.62,10,6,75,2,7.5,12,6,94,2,7.83,15,6,124,3,8.27,17,6,150,3,8.82,20,6,172,6,8.6
"669","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082608,2,"Feroz Shah Kotla","Delhi","Kolkata Knight Riders","Delhi Daredevils","Delhi Daredevils","TRUE",20,5,169,6,8.45,4,6,28,3,7,6,6,49,3,8.17,8,6,61,3,7.62,10,7,88,3,8.8,12,7,99,3,8.25,15,6,135,4,9,17,6,147,4,8.65,20,5,169,6,8.45
"670","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082613,1,"Eden Gardens","Kolkata","Gujarat Lions","Gujarat Lions","Gujarat Lions","FALSE",20,6,187,5,9.35,4,6,47,1,11.75,6,6,65,1,10.83,8,7,77,1,9.62,10,6,96,1,9.6,12,6,116,2,9.67,15,6,141,2,9.4,17,6,154,2,9.06,20,6,187,5,9.35
"671","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082617,1,"Eden Gardens","Kolkata","Kolkata Knight Riders","Royal Challengers Bangalore","Royal Challengers Bangalore","TRUE",20,3,131,10,6.55,4,7,52,1,13,6,6,65,2,10.83,8,6,73,3,9.12,10,7,87,4,8.7,12,6,94,6,7.83,15,6,107,6,7.13,17,6,122,7,7.18,20,3,131,10,6.55
"672","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082620,2,"Maharashtra Cricket Association Stadium","Pune","Kolkata Knight Riders","Rising Pune Supergiants","Rising Pune Supergiants","TRUE",19,1,184,3,9.68,4,7,28,1,7,6,6,45,1,7.5,8,6,76,1,9.5,10,6,101,1,10.1,12,6,123,1,10.25,15,8,159,1,10.6,17,6,178,2,10.47,NA,NA,NA,NA,NA
"673","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082622,2,"Eden Gardens","Kolkata","Kolkata Knight Riders","Delhi Daredevils","Delhi Daredevils","TRUE",17,3,161,3,9.47,4,6,30,1,7.5,6,6,47,1,7.83,8,6,80,1,10,10,6,101,1,10.1,12,6,113,1,9.42,15,6,140,3,9.33,17,3,161,3,9.47,NA,NA,NA,NA,NA
"674","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082627,2,"Rajiv Gandhi International Stadium Uppal","Hyderabad (Deccan)","Sunrisers Hyderabad","Sunrisers Hyderabad","Sunrisers Hyderabad","FALSE",20,6,161,7,8.05,4,6,25,2,6.25,6,6,44,2,7.33,8,6,58,2,7.25,10,7,82,2,8.2,12,6,107,3,8.92,15,6,122,4,8.13,17,6,138,5,8.12,20,6,161,7,8.05
"675","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082631,1,"Eden Gardens","Kolkata","Rising Pune Supergiants","Rising Pune Supergiants","Rising Pune Supergiants","FALSE",20,6,155,8,7.75,4,6,19,2,4.75,6,6,41,3,6.83,8,6,52,3,6.5,10,6,59,4,5.9,12,6,89,4,7.42,15,6,110,5,7.33,17,6,120,6,7.06,20,6,155,8,7.75
"676","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082636,2,"M Chinnaswamy Stadium","Bengaluru","Kolkata Knight Riders","Royal Challengers Bangalore","Royal Challengers Bangalore","TRUE",16,1,159,4,9.94,4,6,59,0,14.75,6,6,105,0,17.5,8,6,110,2,13.75,10,6,126,2,12.6,12,6,141,2,11.75,15,7,157,4,10.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082639,2,"Punjab Cricket Association IS Bindra Stadium Mohali","Mohali","Kings XI Punjab","Kings XI Punjab","Kings XI Punjab","FALSE",20,6,153,6,7.65,4,6,39,1,9.75,6,6,61,1,10.17,8,6,68,1,8.5,10,6,79,3,7.9,12,6,86,3,7.17,15,6,118,3,7.87,17,6,131,3,7.71,20,6,153,6,7.65
"678","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082644,2,"Eden Gardens","Kolkata","Mumbai Indians","Mumbai Indians","Mumbai Indians","FALSE",20,6,164,8,8.2,4,6,35,1,8.75,6,6,53,3,8.83,8,6,80,4,10,10,6,92,5,9.2,12,6,115,5,9.58,15,6,131,6,8.73,17,7,149,6,8.76,20,6,164,8,8.2
"679","Kolkata Knight Riders","Kolkata Knight Riders",2017,1082649,1,"M Chinnaswamy Stadium","Bengaluru","Mumbai Indians","Mumbai Indians","Mumbai Indians","FALSE",19,5,107,10,5.63,4,6,22,1,5.5,6,6,25,3,4.17,8,6,36,5,4.5,10,6,43,5,4.3,12,6,61,5,5.08,15,7,88,6,5.87,17,7,101,8,5.94,NA,NA,NA,NA,NA
"680","Mumbai Indians","7",2008,335990,1,"Wankhede Stadium","Mumbai","Royal Challengers Bangalore","Royal Challengers Bangalore","2","FALSE",20,6,165,6,8.25,4,6,22,1,5.5,6,6,47,2,7.83,8,6,60,2,7.5,10,6,74,2,7.4,12,6,94,2,7.83,15,6,105,3,7,17,6,129,4,7.59,20,6,165,6,8.25
"681","Mumbai Indians","7",2008,335994,2,"MA Chidambaram Stadium, Chepauk","Chennai","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,7,202,7,10.1,4,6,31,2,7.75,6,6,52,2,8.67,8,7,68,2,8.5,10,6,83,3,8.3,12,6,99,4,8.25,15,6,134,5,8.93,17,6,168,6,9.88,20,7,202,7,10.1
"682","Mumbai Indians","7",2008,335996,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Kings XI Punjab","4","FALSE",20,6,116,9,5.8,4,7,21,2,5.25,6,6,39,2,6.5,8,7,61,2,7.62,10,6,67,4,6.7,12,6,90,4,7.5,15,6,101,7,6.73,17,6,106,8,6.24,20,6,116,9,5.8
"683","Mumbai Indians","7",2008,335999,1,"Dr DY Patil Sports Academy","Mumbai","Deccan Chargers","Deccan Chargers","8","FALSE",20,6,154,7,7.7,4,6,18,2,4.5,6,7,27,3,4.5,8,6,42,3,5.25,10,6,54,3,5.4,12,7,61,4,5.08,15,6,99,5,6.6,17,7,124,6,7.29,20,6,154,7,7.7
"684","Mumbai Indians","7",2008,336002,2,"Eden Gardens","Kolkata","Mumbai Indians","Kolkata Knight Riders","1","TRUE",19,4,138,3,7.26,4,6,25,2,6.25,6,6,38,3,6.33,8,6,47,3,5.88,10,7,69,3,6.9,12,6,90,3,7.5,15,6,110,3,7.33,17,7,129,3,7.59,NA,NA,NA,NA,NA
"685","Mumbai Indians","7",2008,336009,1,"Dr DY Patil Sports Academy","Mumbai","Mumbai Indians","Delhi Daredevils","6","TRUE",20,6,162,8,8.1,4,7,26,0,6.5,6,6,50,2,8.33,8,6,58,2,7.25,10,6,74,2,7.4,12,6,92,2,7.67,15,6,112,5,7.47,17,6,124,6,7.29,20,6,162,8,8.1
"686","Mumbai Indians","7",2008,336013,2,"Dr DY Patil Sports Academy","Mumbai","Mumbai Indians","Rajasthan Royals","5","TRUE",16,3,104,3,6.5,4,6,21,0,5.25,6,6,34,0,5.67,8,6,46,1,5.75,10,7,64,1,6.4,12,6,73,3,6.08,15,7,102,3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Mumbai Indians","7",2008,336017,2,"M Chinnaswamy Stadium","Bangalore","Mumbai Indians","Royal Challengers Bangalore","2","TRUE",16,6,126,1,7.88,4,7,22,0,5.5,6,6,39,0,6.5,8,6,60,0,7.5,10,6,79,0,7.9,12,6,96,1,8,15,6,117,1,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Mumbai Indians","7",2008,336023,2,"Wankhede Stadium","Mumbai","Mumbai Indians","Chennai Super Kings","3","TRUE",14,5,158,1,11.29,4,6,37,0,9.25,6,7,78,0,13,8,7,84,1,10.5,10,7,107,1,10.7,12,6,120,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","Mumbai Indians","7",2008,336029,1,"Rajiv Gandhi International Stadium, Uppal","Hyderabad","Mumbai Indians","Deccan Chargers","8","TRUE",20,6,178,7,8.9,4,6,44,1,11,6,6,57,1,9.5,8,6,71,1,8.88,10,6,78,3,7.8,12,6,91,3,7.58,15,6,114,4,7.6,17,7,142,4,8.35,20,6,178,7,8.9
"690","Mumbai Indians","7",2008,336033,2,"Wankhede Stadium","Mumbai","Kings XI Punjab","Kings XI Punjab","4","FALSE",20,7,188,10,9.4,4,6,40,1,10,6,6,68,1,11.33,8,6,81,1,10.12,10,6,90,2,9,12,6,108,2,9,15,6,144,3,9.6,17,6,159,4,9.35,20,7,188,10,9.4
"691","Mumbai Indians","7",2008,336037,1,"Feroz Shah Kotla","Delhi","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,6,176,8,8.8,4,6,40,0,10,6,6,60,0,10,8,6,73,1,9.12,10,6,81,1,8.1,12,6,107,1,8.92,15,6,123,4,8.2,17,6,137,4,8.06,20,6,176,8,8.8
"692","Mumbai Indians","7",2008,336041,1,"Sawai Mansingh Stadium","Jaipur","Rajasthan Royals","Rajasthan Royals","5","FALSE",20,7,145,7,7.25,4,6,16,0,4,6,6,29,0,4.83,8,6,46,0,5.75,10,6,60,0,6,12,6,75,1,6.25,15,6,97,2,6.47,17,6,108,5,6.35,20,7,145,7,7.25
"693","Mumbai Indians","7",2009,392186,1,"Newlands","Cape Town","Mumbai Indians","Chennai Super Kings","3","TRUE",20,6,165,7,8.25,4,6,27,0,6.75,6,6,40,1,6.67,8,6,48,1,6,10,6,64,1,6.4,12,7,84,2,7,15,6,105,4,7,17,6,126,4,7.41,20,6,165,7,8.25
"694","Mumbai Indians","7",2009,392197,2,"Kingsmead","Durban","Deccan Chargers","Deccan Chargers","8","FALSE",20,6,156,7,7.8,4,6,23,1,5.75,6,8,50,1,8.33,8,7,67,1,8.38,10,6,84,1,8.4,12,6,90,2,7.5,15,6,108,4,7.2,17,7,131,5,7.71,20,6,156,7,7.8
"695","Mumbai Indians","7",2009,392202,1,"St George's Park","Port Elizabeth","Mumbai Indians","Kolkata Knight Riders","1","TRUE",20,6,187,6,9.35,4,6,38,0,9.5,6,7,61,0,10.17,8,6,86,0,10.75,10,6,111,0,11.1,12,6,123,0,10.25,15,6,151,3,10.07,17,6,162,5,9.53,20,6,187,6,9.35
"696","Mumbai Indians","7",2009,392205,2,"Kingsmead","Durban","Kings XI Punjab","Kings XI Punjab","4","FALSE",20,7,116,7,5.8,4,6,12,2,3,6,6,23,3,3.83,8,6,31,3,3.88,10,6,47,4,4.7,12,6,56,4,4.67,15,6,81,4,5.4,17,6,94,4,5.53,20,7,116,7,5.8
"697","Mumbai Indians","7",2009,392208,1,"Buffalo Park","East London","Mumbai Indians","Kolkata Knight Riders","1","TRUE",20,6,148,6,7.4,4,7,24,1,6,6,6,40,2,6.67,8,7,54,3,6.75,10,6,61,3,6.1,12,6,73,4,6.08,15,6,88,4,5.87,17,6,106,5,6.24,20,6,148,6,7.4
"698","Mumbai Indians","7",2009,392213,1,"New Wanderers Stadium","Johannesburg","Royal Challengers Bangalore","Royal Challengers Bangalore","2","FALSE",20,7,149,4,7.45,4,6,21,2,5.25,6,6,25,3,4.17,8,6,42,3,5.25,10,6,53,3,5.3,12,6,67,3,5.58,15,6,86,4,5.73,17,6,101,4,5.94,20,7,149,4,7.45
"699","Mumbai Indians","7",2009,392217,2,"SuperSport Park","Centurion","Deccan Chargers","Deccan Chargers","8","FALSE",20,6,126,8,6.3,4,7,20,2,5,6,6,41,2,6.83,8,6,59,2,7.38,10,6,71,3,7.1,12,6,87,3,7.25,15,6,100,4,6.67,17,6,108,6,6.35,20,6,126,8,6.3
"700","Mumbai Indians","7",2009,392220,1,"Buffalo Park","East London","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,6,116,10,5.8,4,7,16,2,4,6,6,30,3,5,8,7,36,4,4.5,10,6,43,4,4.3,12,6,51,4,4.25,15,7,74,4,4.93,17,6,91,6,5.35,20,6,116,10,5.8
"701","Mumbai Indians","7",2009,392223,1,"St George's Park","Port Elizabeth","Mumbai Indians","Royal Challengers Bangalore","2","TRUE",20,7,157,2,7.85,4,6,29,1,7.25,6,6,46,1,7.67,8,6,53,2,6.62,10,6,67,2,6.7,12,6,82,2,6.83,15,6,104,2,6.93,17,6,125,2,7.35,20,7,157,2,7.85
"702","Mumbai Indians","7",2009,392227,2,"SuperSport Park","Centurion","Mumbai Indians","Kings XI Punjab","4","TRUE",17,2,122,2,7.18,4,6,14,1,3.5,6,6,42,2,7,8,6,50,2,6.25,10,6,74,2,7.4,12,6,93,2,7.75,15,6,113,2,7.53,17,2,122,2,7.18,NA,NA,NA,NA,NA
"703","Mumbai Indians","7",2009,392230,2,"Kingsmead","Durban","Rajasthan Royals","Rajasthan Royals","5","FALSE",20,5,143,10,7.15,4,6,19,1,4.75,6,6,26,3,4.33,8,7,38,3,4.75,10,6,54,3,5.4,12,7,64,4,5.33,15,7,98,5,6.53,17,6,118,6,6.94,20,5,143,10,7.15
"704","Mumbai Indians","7",2009,392232,1,"St George's Park","Port Elizabeth","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,6,147,5,7.35,4,6,16,1,4,6,6,49,2,8.17,8,6,55,2,6.88,10,6,70,2,7,12,6,79,3,6.58,15,6,96,3,6.4,17,6,117,3,6.88,20,6,147,5,7.35
"705","Mumbai Indians","7",2009,392240,1,"SuperSport Park","Centurion","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,7,165,8,8.25,4,7,27,2,6.75,6,6,30,3,5,8,7,53,3,6.62,10,6,72,3,7.2,12,6,90,3,7.5,15,6,109,5,7.27,17,6,132,5,7.76,20,7,165,8,8.25
"706","Mumbai Indians","7",2010,419112,1,"Brabourne Stadium","Mumbai","Mumbai Indians","Rajasthan Royals","5","TRUE",20,6,212,6,10.6,4,7,41,1,10.25,6,6,69,1,11.5,8,6,84,3,10.5,10,7,101,3,10.1,12,6,121,3,10.08,15,6,159,3,10.6,17,7,180,4,10.59,20,6,212,6,10.6
"707","Mumbai Indians","7",2010,419119,1,"Feroz Shah Kotla","Delhi","Mumbai Indians","Delhi Daredevils","6","TRUE",20,6,218,7,10.9,4,6,46,1,11.5,6,6,67,1,11.17,8,6,88,2,11,10,7,112,2,11.2,12,7,125,3,10.42,15,6,165,3,11,17,7,187,3,11,20,6,218,7,10.9
"708","Mumbai Indians","7",2010,419119,2,"Feroz Shah Kotla","Delhi","Mumbai Indians","Delhi Daredevils","6","TRUE",17,3,55,6,3.24,4,5,21,1,5.25,6,6,25,1,4.17,8,6,30,3,3.75,10,5,33,3,3.3,12,7,50,4,4.17,15,6,55,5,3.67,17,3,55,6,3.24,NA,NA,NA,NA,NA
"709","Mumbai Indians","7",2010,419124,1,"Brabourne Stadium","Mumbai","Royal Challengers Bangalore","Royal Challengers Bangalore","2","FALSE",20,6,151,9,7.55,4,7,32,1,8,6,6,45,2,7.5,8,6,62,2,7.75,10,6,74,3,7.4,12,6,80,6,6.67,15,6,102,6,6.8,17,6,123,6,7.24,20,6,151,9,7.55
"710","Mumbai Indians","7",2010,419127,2,"Brabourne Stadium","Mumbai","Mumbai Indians","Kolkata Knight Riders","1","TRUE",19,3,156,3,8.21,4,7,45,0,11.25,6,6,57,0,9.5,8,7,69,1,8.62,10,6,76,1,7.6,12,6,92,1,7.67,15,6,122,2,8.13,17,6,139,3,8.18,NA,NA,NA,NA,NA
"711","Mumbai Indians","7",2010,419130,2,"Brabourne Stadium","Mumbai","Mumbai Indians","Chennai Super Kings","3","TRUE",19,6,181,5,9.53,4,6,34,0,8.5,6,6,63,0,10.5,8,7,82,0,10.25,10,6,98,2,9.8,12,6,106,2,8.83,15,6,133,3,8.87,17,6,159,4,9.35,NA,NA,NA,NA,NA
"712","Mumbai Indians","7",2010,419135,1,"Dr DY Patil Sports Academy","Mumbai","Mumbai Indians","Deccan Chargers","8","TRUE",20,8,172,7,8.6,4,9,30,1,7.5,6,6,52,1,8.67,8,6,68,3,8.5,10,7,78,3,7.8,12,6,92,4,7.67,15,7,100,6,6.67,17,6,120,7,7.06,20,8,172,7,8.6
"713","Mumbai Indians","7",2010,419137,2,"Brabourne Stadium","Mumbai","Mumbai Indians","Kings XI Punjab","4","TRUE",20,4,164,6,8.2,4,6,29,0,7.25,6,7,45,1,7.5,8,7,63,1,7.88,10,6,82,2,8.2,12,6,92,3,7.67,15,6,118,3,7.87,17,6,133,5,7.82,20,4,164,6,8.2
"714","Mumbai Indians","7",2010,419143,1,"Brabourne Stadium","Mumbai","Mumbai Indians","Deccan Chargers","8","TRUE",20,6,178,5,8.9,4,6,39,0,9.75,6,6,53,0,8.83,8,6,56,2,7,10,6,70,3,7,12,6,84,3,7,15,6,114,3,7.6,17,6,135,4,7.94,20,6,178,5,8.9
"715","Mumbai Indians","7",2010,419147,2,"MA Chidambaram Stadium, Chepauk","Chennai","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,7,141,9,7.05,4,8,31,0,7.75,6,6,46,0,7.67,8,6,56,1,7,10,6,67,2,6.7,12,7,82,4,6.83,15,6,92,7,6.13,17,8,114,8,6.71,20,7,141,9,7.05
"716","Mumbai Indians","7",2010,419151,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Kings XI Punjab","4","FALSE",20,7,154,9,7.7,4,6,31,1,7.75,6,6,51,2,8.5,8,6,60,3,7.5,10,6,74,4,7.4,12,6,87,4,7.25,15,6,109,5,7.27,17,6,127,5,7.47,20,7,154,9,7.7
"717","Mumbai Indians","7",2010,419155,1,"Sawai Mansingh Stadium","Jaipur","Mumbai Indians","Rajasthan Royals","5","TRUE",20,6,174,5,8.7,4,6,34,3,8.5,6,6,47,3,7.83,8,7,63,3,7.88,10,6,73,3,7.3,12,6,91,3,7.58,15,6,106,4,7.07,17,7,130,4,7.65,20,6,174,5,8.7
"718","Mumbai Indians","7",2010,419157,1,"Brabourne Stadium","Mumbai","Mumbai Indians","Delhi Daredevils","6","TRUE",20,6,182,4,9.1,4,9,34,0,8.5,6,6,43,1,7.17,8,6,56,1,7,10,6,65,2,6.5,12,6,80,2,6.67,15,6,107,3,7.13,17,7,132,4,7.76,20,6,182,4,9.1
"719","Mumbai Indians","7",2010,419162,1,"M Chinnaswamy Stadium","Bangalore","Mumbai Indians","Royal Challengers Bangalore","2","TRUE",20,6,191,4,9.55,4,6,21,0,5.25,6,6,34,1,5.67,8,7,46,1,5.75,10,6,75,1,7.5,12,6,94,1,7.83,15,7,138,2,9.2,17,6,152,4,8.94,20,6,191,4,9.55
"720","Mumbai Indians","7",2010,419166,1,"Eden Gardens","Kolkata","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",20,6,133,8,6.65,4,7,22,2,5.5,6,6,42,2,7,8,6,54,2,6.75,10,6,69,2,6.9,12,6,74,2,6.17,15,6,86,4,5.73,17,6,106,5,6.24,20,6,133,8,6.65
